subject,year,topic,exam,exercise,statement
Mates CCSS,2010,Programación Lineal,Reserva 1,Ejercicio 1 Opción A,"Sea el recinto del plano definido por el siguiente sistema de inecuaciones:
X+y<3; —x+y<3; x<2; y20
a) Represéntelo gráficamente.
b) Calcule los vértices de dicho recinto.
c) ¿Cuáles son los valores máximo y mínimo de la función objetivo F (x, y)=-2x — y ?.¿En qué
puntos se alcanzan dichos valores?.
SOCIALES II. 2010 RESERVA 1. EJERCICIO 1 OPCIÓN A"
Mates CCSS,2010,Programación Lineal,Reserva 2,Ejercicio 1 Opción B,"a) Represente la región definida por las siguientes inecuaciones y determine sus vértices:
X<2; y>—4x+8 ; 3y-4x-16<0
b) Calcule los valores máximo y mínimo de la función F (x, y)= 3x — y, y los puntos donde se
alcanzan. ,
SOCIALES II. 2010 RESERVA 2. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2010,Programación Lineal,Reserva 3,Ejercicio 1 Opción A,"Un comerciante quiere dar salida a 400 kg de avellanas, 300 kg de nueces y 400 kg de
almendras. Para ello hace dos tipos de lotes: los de tipo A contienen 2 kg de avellanas, 2 kg de
nueces y 1 kg de almendras; y los de tipo B contienen 3 kg de avellanas, 1 kg de nueces y 4 kg
de almendras. El precio de venta de cada lote es de 20 € para los del tipo A y de 40€ para los del
tipo B. ¿Cuántos lotes de cada tipo debe vender para obtener el máximo ingreso y a cuánto
asciende éste?.
SOCIALES II. 2010 RESERVA 3. EJERCICIO 1 OPCIÓN A."
Mates CCSS,2010,Programación Lineal,Reserva 3,Ejercicio 1 Opción B,"Se considera el recinto del plano determinado por los siguientes semiplanos:
4x—y>4 ; 2x+y<15 ; 3y-x<10; y>0
a) Represente el recinto y calcule sus vértices.
b) Calcule los puntos del recinto donde la función F(x, y)= 4x -7y alcanza el máximo y el
mínimo
C) ¿Entre que valores varia la función 7 (x, y) =4x —7y en el recinto?.
SOCIALES II. 2010 RESERVA 3. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2010,Programación Lineal,Reserva 4,Ejercicio 1 Opción A,"Un supermercado se abastece de gambas y langostinos a través de dos mayoristas, A y B, que le
envían contenedores con cajas completas de ambos productos. El mayorista A envía en cada
contenedor 2 cajas de gambas y 3 de langostinos, al precio de 350 € el contenedor, mientras que
el mayorista B envía en cada uno 1 caja de gambas y 5 de langostinos, al precio de 550 € el
contenedor.
El supermercado necesita, como mínimo, 50 cajas de gambas y 180 de langostinos, pudiendo
almacenar, como máximo, 50 contenedores.
¿Cuántos contenedores debería pedir el supermercado a cada mayorista para satisfacer sus
necesidades con el menor coste posible?. Indique cuál sería ese coste mínimo.
SOCIALES II. 2010 RESERVA 4. EJERCICIO 1 OPCIÓN A."
Mates CCSS,2010,Programación Lineal,Reserva 4,Ejercicio 1 Opción B,"a) Dibuje el recinto del plano definido por las inecuaciones:
X+3y 29 ; 4x-5y+25>0 ; 7x—-2y <17 ; x>0 ; y>0
b) Calcule los vértices del mismo.
c) Obtenga en dicho recinto los valores máximo y mínimo de la función F (x,y)=2x-y+6 y
los puntos donde se alcanzan. ,
SOCIALES II. 2010 RESERVA 4. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2010,Programación Lineal,Septiembre,Ejercicio 1 Opción A,"Sea el recinto del plano definido por el siguiente sistema de inecuaciones:
3x+y>4; x+y<6; 0<y<S$S
a) Represéntelo gráficamente.
b) Calcule los vértices de dicho recinto.
c) En el recinto anterior, halle los valores máximo y mínimo de la función F (x, y)=5x+3y.
¿En qué puntos se alcanzan dichos valores?.
SOCIALES II. 2010 SEPTIEMBRE. EJERCICIO 1 OPCIÓN A"
Mates CCSS,2011,Programación Lineal,Junio,Ejercicio 1 Opción B,"Sea el recinto determinado por las siguientes inecuaciones:
Xx+y<20 ; 3x+5y<70 ; x>0 ; y20
a) Razone si el punto de coordenadas (4.1,11.7) pertenece al recinto.
b) Represente dicho recinto y calcule sus vértices.
c) ¿Dónde alcanzará la función F (x, y) = 0.6x + y sus valores extremos y cuáles serán éstos?.
SOCIALES II. 2011 JUNIO. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2011,Programación Lineal,Reserva 1,Ejercicio 1 Opción A,"a) Represente gráficamente el recinto determinado por las siguientes inecuaciones:
6xX—y+9>0 ; 2x+5y—-13<0 ; 2x-3y—-5<0
b) Determine los vértices del recinto anterior.
c) Halle los valores máximo y mínimo de la función F (x,y)=3x-2y+3 en el recinto del
primer apartado, y especifique en qué puntos los alcanza.
SOCIALES II. 2011 RESERVA 1. EJERCICIO 1 OPCIÓN A"
Mates CCSS,2011,Programación Lineal,Reserva 2,Ejercicio 1 Opción B,"Una empresa elabora dos productos, A y B. Cada unidad de A requiere 2 horas en una
máquina y 5 horas en una segunda máquina. Cada unidad B necesita 4 horas en la primera
máquina y 3 horas en la segunda máquina. Semanalmente se dispone de 100 horas en la
primera máquina y de 110 horas en la segunda.
Si la empresa obtiene un beneficio de 70 euros por cada unidad A, y de 50 euros por cada
unidad de B, ¿qué cantidad semanal de cada producto debe producir con objeto de maximizar
el beneficio total?. ¿Cuál es ese beneficio?
SOCIALES II. 2011 RESERVA 2. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2011,Programación Lineal,Reserva 3,Ejercicio 1 Opción B,"a) Dibuje el recinto del plano definido por el siguiente sistema de inecuaciones y determine sus
vértices.
y >200-2x ; x—100<3y ; x+2y<600 ; x>0
b) Sabiendo que A(0,2),B(1,4),C(3,4),D(4,2) y E(2,1) son los vértices de una región factible,
determine en ella el mínimo y el máximo de la función F(x,y)=10x+5y+21, e indique los
puntos donde se alcanza. .
SOCIALES II. 2011 RESERVA 3. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2011,Programación Lineal,Reserva 4,Ejercicio 1 Opción B,"Se considera el recinto R del plano determinado por las siguientes inecuaciones:
13x+8y < 600 ; 3(x—2)> 2(y —3) ; x-4y<0
a) Represente gráficamente el recinto R y calcule sus vértices.
c) Calcule el valor máximo en dicho recinto de la función F (x, y) = 65x + 40y , indicando donde
se alcanza. ,
SOCIALES II. 2011 RESERVA 4. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2011,Programación Lineal,Septiembre,Ejercicio 1 Opción A,"Se considera el recinto R del plano, determinado por las siguientes inecuaciones:
X+y>2;5 x+3y<15 ; 3x-—y<15 ; x>0 ; y>0
a) Represente gráficamente el recinto R y calcule sus vértices.
b) Halle los valores máximo y mínimo que alcanza la función F (x, y) =3x + y en dicho recinto.
€) Razone si existen puntos (x, y) del recinto, para los que F (x, y) =30.
SOCIALES II. 2011 SEPTIEMBRE. EJERCICIO 1 OPCIÓN A"
Mates CCSS,2012,Programación Lineal,Junio,Ejercicio 1 Opción A,"Sea el recinto limitado por las siguientes inecuaciones:
y+2x>2 ; 2y—-3x>—3 ; 3y—-x<6
a) Represente gráficamente dicho recinto.
b) Calcule sus vértices.
c) Obtenga el valor mínimo de la función F (x, y)=2x -y en el recinto anterior, así como
dónde lo alcanza. ,
SOCIALES II. 2012 JUNIO. EJERCICIO 1 OPCIÓN A"
Mates CCSS,2012,Programación Lineal,Reserva 1,Ejercicio 1 Opción B,"Sea el recinto determinado por las siguientes inecuaciones:
I3x+4y>28 ; Sx+2y<42 ; x—-y>0
a) Razone si el punto de coordenadas (7,3) pertenece al recinto.
b) Represente dicho recinto y halle sus vértices.
c) Calcule el valor máximo de la función F (x, y) =3x —2y +6 en el recinto, indicando el punto
0 los puntos donde se alcanza ese máximo.
SOCIALES II. 2012 RESERVA 1. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2012,Programación Lineal,Reserva 2,Ejercicio 1 Opción A,"Un comerciante dispone de 1200 euros para comprar dos tipos de manzanas A y B. Las del tipo
A las compra a 0.60 €/Kg y las vende a 0.90 €/Kg, mientras que las de tipo B las compra a1
€/Kg y las vende a 1.35 €/Kg.
Sabiendo que su vehículo a lo sumo puede transportar 1500 Kg de manzanas, ¿cuántos
Kilogramos de cada tipo deberá adquirir para que el beneficio que obtenga sea máximo? ¿Cuál
sería ese beneficio?.
SOCIALES II. 2012 RESERVA 2. EJERCICIO 1 OPCIÓN A"
Mates CCSS,2012,Programación Lineal,Reserva 3,Ejercicio 1 Opción B,"a) Represente la región definida por las siguientes inecuaciones y determine sus vértices.
7x-y>—10 ; x+y<2 ; 3x-5y<14
b) Calcule los valores máximo y mínimo que alcanza la función F (x,y)=2x+3y en dicha
región.
SOCIALES II. 2012 RESERVA 3. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2012,Programación Lineal,Reserva 4,Ejercicio 1 Opción B,"En una carpintería se construyen dos tipos de estanterías: grandes y pequeñas, y se tienen para
ello 60 m de tableros de madera. Las grandes necesitan 4 m” de tablero y las pequeñas 3 m”. El
carpintero debe hacer como mínimo 3 estanterías grandes, y el número de pequeñas que haga
debe ser, al menos, el doble del número de las grandes. Si la ganancia por cada estantería
grande es de 60 euros y por cada una de las pequeñas es de 40 euros,¿cuántas debe fabricar de
cada tipo para obtener el máximo beneficio?. .
SOCIALES II. 2012 RESERVA 4. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2012,Programación Lineal,Septiembre,Ejercicio 1 Opcion A,"Un empresario fabrica camisas y pantalones para jóvenes. Para hacer una camisa se necesitan
2 metros de tela y 5 botones, y para hacer un pantalón hacen falta 3 metros de tela, 2 botones y
una cremallera. La empresa dispone de 1050 metros de tela, 1250 botones y 300 cremalleras. El
beneficio que se obtiene por la venta de una camisa es de 30 euros y el de un pantalón es de 50
euros.
Suponiendo que se vende todo lo que se fabrica, calcule el número de camisas y de pantalones
que debe confeccionar para obtener el máximo beneficio, y determine este beneficio máximo.
SOCIALES II. 2012 SEPTIEMBRE. EJERCICIO 1 OPCION A"
Mates CCSS,2013,Programación Lineal,Junio,Ejercicio 1 Opción B,"Un fabricante de tapices dispone de 500 kg de hilo de seda, 400 kg de hilo de plata y 225 kg de
hilo de oro. Desea fabricar dos tipos de tapices: A y B. Para los del tipo A se necesita 1 kg de
hilo de seda y 2 kg de hilo de plata, y para los del tipo B, 2 kg de hilo de seda, 1 kg de hilo de
plata y 1 kg de hilo de oro. Cada tapiz del tipo A se vende a 2000 euros y cada tapiz del tipo B a
3000 euros. Si se vende todo lo que se fabrica,
a) ¿Cuántos tapices de cada tipo ha de fabricar para que el beneficio sea máximo y cuál es ese
beneficio?
b) ¿Qué cantidad de hilo de cada clase quedará cuando se fabrique el número de tapices que
proporciona el máximo beneficio? .
SOCIALES II. 2013 JUNIO. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2013,Programación Lineal,Reserva 1,Ejercicio 1 Opción A,"a) Plantee, sin resolver, el siguiente problema: “Un barco puede transportar vehículos de dos
tipos: coches y motos. Las condiciones de la nave obligan a que el número de motos no pueda
ser inferior a la cuarta parte del de coches ni superior a su doble; además, la suma del número
de motos más el doble del número de coches no puede ser mayor que 100. ¿Cuántos vehículos,
como máximo, puede transportar este barco?”.
b) Dado el recinto limitado por las inecuaciones: y >30 ; 3x— y >150 ; 6x+7y < 840, halle
en qué puntos de ese recinto la función F (x, y) = 6x —2y , alcanza su valor mínimo.
SOCIALES II. 2013 RESERVA 1. EJERCICIO 1 OPCIÓN A"
Mates CCSS,2013,Programación Lineal,Reserva 2,Ejercicio 1 Opcion A,"Un fabricante elabora dos tipos de anillos a base de oro y plata. Cada anillo del primer tipo
precisa 4 g de oro y 2 de plata, mientras que cada uno del segundo necesita 3 g de oro y 1 de
plata. Sabiendo que dispone de 48 g de oro y 20 de plata y que los precios de venta de cada tipo
de anillo son 150 euros el primero y 100 euros el segundo, ¿cuántos anillos de cada tipo tendría
que producir para obtener los ingresos máximos? ¿A cuánto ascenderían estos ingresos?
SOCIALES II. 2013 RESERVA 2. EJERCICIO 1. OPCION A"
Mates CCSS,2013,Programación Lineal,Reserva 2,Ejercicio 1 Opción B,"En un problema de programación lineal, la región factible es la región acotada cuyos vértices
son A(2,-1), B(-1,2), C(1,4) y D(5,0). La función objetivo es la función
fx,y)=2x+3y +k, cuyo valor máximo, en dicha región, es igual a 19. Calcule el valor de k e
indique dónde se alcanza el máximo y dónde el mínimo.
SOCIALES II. 2013 RESERVA 2. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2013,Programación Lineal,Reserva 3,Ejercicio 1 Opción B,"Se considera el recinto R del plano determinado por las siguientes inecuaciones:
Sx—4y<20,x+8y<48,x>2,y>0
a) Represente gráficamente el recinto R y calcule sus vértices.
b) Halle los valores máximo y mínimo que alcanza la función F (x, y) =2x+12y en este recinto
e indique dónde se alcanzan.
c) Razone si existen valores (x, y) pertenecientes al recinto para los que F (x, y) =100
SOCIALES II. 2013 RESERVA 3. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2013,Programación Lineal,Reserva 4,Ejercicio 1 Opción B,"Se desea maximizar la función F (x, y) =14x + 8y en el recinto dado por:
y+3x29,y$—%x+l4,5x—2y515,x20
a) Represente la región factible del problema.
b) ¿Cuál es el valor máximo de F y la solución óptima del problema?
c) Obtenga un punto de la región factible que no sea el óptimo.
SOCIALES II. 2013 RESERVA 4. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2013,Programación Lineal,Septiembre,Ejercicio 1 Opción A,"Sea R la región factible definida por las inecuaciones x > 3y ; x<5; y>1.
a) Razone si el punto (4.5,1.55) pertenece a R.
b) Dada la función objetivo F (x, y)= 2x — 3y , calcule sus valores extremos en R.
€) Razone si hay algún punto de R donde la función F valga3.5 . ¿Y 7.5 ?
SOCIALES II. 2013 SEPTIEMBRE. EJERCICIO 1 OPCIÓN A"
Mates CCSS,2014,Programación Lineal,Junio,Ejercicio 1 Opción B,"a) Dadas las inecuaciones: y <x+5,2x+y>-4,4x<10-y, y>0, represente el recinto que
limitan y calcule sus vértices.
b) obtenga el máximo y el mínimo de la función F (x, y)= x +% en el recinto anterior, así como
los puntos en los que se alcanza. ,
SOCIALES II. 2014 JUNIO. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2014,Programación Lineal,Reserva 1,Ejercicio 1 Opción B,"a) Represente la región del plano determinada por las siguientes inecuaciones:
2x+5y <15 ; x+y<6 ; 5x-7y<42; x>0
b) Halle los vértices de la región anterior.
c) En esta región, halle el valor mínimo de la función F(x,y)=-2x-2y+3 y donde lo
alcanza. )
SOCIALES II. 2014 RESERVA 1. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2014,Programación Lineal,Reserva 2,Ejercicio 1 Opción B,"Un nutricionista receta a una de sus pacientes una dieta semanal especial basada en lácteos y
pescado. Cada kg de lácteos cuesta 6 € y proporciona 3 unidades de proteínas y 1 de calorías;
cada kg de pescado cuesta 12 €, aportando 1 unidad de proteínas y 2 de calorías.
La dieta le exige no tomar más de 4 kg, conjuntamente, de lácteos y pescado, y un aporte
mínimo de 4 unidades de proteínas y 3 de calorías.
a) Plantee el problema para obtener la combinación de ambos alimentos que tenga el coste
mínimo.
b) Dibuje la región factible y determine la solución óptima del problema.
SOCIALES II. 2014 RESERVA 2. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2014,Programación Lineal,Reserva 3,Ejercicio 1 Opción A,"a) Represente gráficamente la región definida por las siguientes inecuaciones y calcule sus vértices:
Xx+2y<3,x-—y<1,x>—1, y0.
b) Calcule los valores máximo y mínimo de la función objetivo F (x, y) =2x + 4y enla región anterior
y los puntos donde se alcanzan.
SOCIALES II. 2014 RESERVA 3. EJERCICIO 1. OPCIÓN A"
Mates CCSS,2014,Programación Lineal,Reserva 4,Ejercicio 1B Opción B,"Si A(0,2) , B(2,0) , C(4,0) , D(6,3) y E(3,6) son los vértices de una región factible, determine,
en esa región, el valor mínimo y el valor máximo de la función F (x, y) =4x-—3y+8 e indique
los puntos donde se alcanzan.
SOCIALES II. 2014 RESERVA 4. EJERCICIO 1b. OPCIÓN B"
Mates CCSS,2014,Programación Lineal,Septiembre,Ejercicio 1 Opción B,"a) Plantee, sin resolver, el siguiente problema:
“Un mayorista vende productos congelados que presenta en envases de dos tamaños, pequeños
y grandes. La capacidad de sus congeladores no le permite almacenar más de 1000 envases en
total. En función de la demanda sabe que debe mantener un stock mínimo de 100 envases
pequeños y 200 envases grandes. La demanda de envases grandes es igual o superior a la de
envases pequeños. El coste por almacenaje es de 10 céntimos de euro por cada envase pequeño
y de 20 céntimos de euro por cada envase grande. ¿Qué número de envases de cada tipo
proporciona el mínimo coste de almacenaje?”
b) Represente el recinto que determinan las inecuaciones
2x>10+y ; x<2(5-y) ; x>0; y>0.
SOCIALES II. 2014 SEPTIEMBRE. EJERCICIO 1 OPCIÓN B"
Mates CCSS,2015,Programación Lineal,Junio,Ejercicio 1 Opción A,"Con motivo de su inauguración, una heladería quiere repartir dos tipos de tarrinas de helados.
El primer tipo de tarrina está compuesto por 100 g de helado de chocolate, 200 g de helado de
straciatella y 1 barquillo. El segundo tipo llevará 150 g de helado de chocolate, 150 g de helado
de straciatella y 2 barquillos. Sólo se dispone de 8 Kg de helado de chocolate, 10 Kg de helado
de straciatella y 100 barquillos.
¿Cuántas tarrinas de cada tipo se deben preparar para repartir el máximo número posible de
tarrinas?.
SOCIALES II. 2015 JUNIO. EJERCICIO 1. OPCIÓN A"
Mates CCSS,2015,Programación Lineal,Reserva 1,Ejercicio 1 Opcion B,"a) Represente gráficamente la región factible definida por las siguientes restricciones:
4x+2y>5 2x+5y<10 2x+2y<6 x>0 y>0
y calcule sus vértices.
b) Calcule los valores máximo y mínimo de la función objetivo F(x,y)=x+2y en la región
anterior y los puntos donde se alcanzan.
SOCIALES II. 2015 RESERVA 1 EJERCICIO 1. OPCION B"
Mates CCSS,2015,Programación Lineal,Reserva 2,Ejercicio 1 Opcion B,"Un supermercado tiene almacenados 600 kg de manzanas y 400 kg de naranjas. Para
incentivar su venta elabora dos tipos de bolsas: A y B.
Las bolsas de tipo A contienen 3 kg de manzanas y 1 kg de naranjas; las bolsas de tipo B
incluyen 2 kg de cada uno de los productos.
El precio de venta de la bolsa A es de 4 € y de 3 € el de la bolsa de tipo B.
Suponiendo que vende todas las bolsas preparadas, ¿cuántas bolsas de cada tipo debe haber
elaborado para maximizar los ingresos? ¿A cuánto asciende el ingreso máximo?
SOCIALES II. 2015 RESERVA 2 EJERCICIO 1. OPCION B"
Mates CCSS,2015,Programación Lineal,Reserva 3,Ejercicio 1 Opcion B,"Sea el siguiente conjunto de inecuaciones:
x—3y<8 I3x+2y>15 x+3y<12 x>0 y=0
a) Dibuje el recinto del plano determinado por estas inecuaciones.
b) Determine los vértices de este recinto.
c) Maximice la función F (x, y)= 5x +9y en este recinto, indicando el punto o puntos donde se
alcanza ese máximo.
SOCIALES II. 2015 RESERVA 3 EJERCICIO 1. OPCION B"
Mates CCSS,2015,Programación Lineal,Reserva 4,Ejercicio 1 Opcion B,"Se desea invertir 100000 € en dos productos financieros A y B que tienen una rentabilidad del
2% y del 2.5% respectivamente. Se sabe que el producto B exige una inversión mínima de
10000 € y, por cuestiones de riesgo, no se desea que la inversión en B supere el triple de lo
invertido en A. ¿Cuánto se debe invertir en cada producto para que el beneficio sea máximo y
cuál sería dicho beneficio?
SOCIALES II. 2015 RESERVA 4 EJERCICIO 1. OPCION B"
Mates CCSS,2015,Programación Lineal,Septiembre,Ejercicio 1 Opción B,"Se dispone de 160 m de tejido de pana y 240 m de tejido de lana para hacer trajes y abrigos. Se usa 1 m
de pana y 2 m de lana para cada traje, y 2 m de pana y 2 m de lana para cada abrigo. Cada traje se
vende a 250 € y cada abrigo a 350 €.
a) ¿Cuántos trajes y abrigos se deben confeccionar para obtener el máximo beneficio? ¿A cuánto
asciende dicho beneficio?
b) ¿Pueden hacerse 60 trajes y 50 abrigos con esas cantidades de tejido?. En caso afirmativo, ¿obtendría
el máximo beneficio al venderlo todo?.
SOCIALES II. 2015 SEPTIEMBRE. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2016,Programación Lineal,Junio,Ejercicio 1 Opción B,"Un taller fabrica y vende dos tipos de alfombras, de seda y de lana. Para la elaboración de una
unidad se necesita un trabajo manual de 2 horas para el primer tipo y de 3 horas para el
segundo y de un trabajo de máquina de 2 horas para el primer tipo y de 1 hora para el
segundo. Por cuestiones laborales y de planificación, se dispone de hasta 600 horas al mes para
el trabajo manual y de hasta 480 horas al mes para el destinado a la máquina.
Si el beneficio por unidad para cada tipo de alfombra es de 150 € y de 100 €, respectivamente.
¿cuántas alfombras de cada tipo debe elaborar para obtener máximo beneficio? ¿A cuánto
asciende el mismo?
SOCIALES II. 2016 JUNIO. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2016,Programación Lineal,Reserva 1,Ejercicio 1 Opción B,"Una empresa fabrica dos tipos de productos A y B, y vende todo lo que produce obteniendo un
beneficio unitario de 500€ y 600€, respectivamente. Cada producto pasa por dos procesos de
fabricación, P1 y P2. Una unidad del producto A necesita 3 horas en el proceso P1, mientras
que una del producto B necesita 5 horas en ese proceso. La mano de obra contratada permite
disponer, como máximo de 150 horas semanales en P1 y de 120 horas en P2. Además, son
necesarias 3 horas en P2 para fabricar una unidad de cada uno de los productos.
a) Plantee el problema de maximización de la función del beneficio semanal de la empresa, dibuje
la región factible y obtenga sus vértices.
b) ¿Cuál es el máximo beneficio semanal que puede obtener la empresa? ¿Cuánto debe fabricar
de cada producto para obtener ese beneficio?.
SOCIALES II. 2016 RESERVA 1. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2016,Programación Lineal,Reserva 2,Ejercicio 1 Opcion B,"Una empresa fabrica dos tipos de agua de colonia, A y B. La colonia A contiene un 5% de
extracto de rosas y un 10% de alcohol, mientras que la B se fabrica con un 10% de extracto de
rosas y un 15% de alcohol. El precio de venta de la colonia A es de 24 €/litro y el de la B es de
40 €/litro. Se dispone de 70 litros de extracto de rosas y de 120 litros de alcohol. ¿Cuántos litros
de cada colonia convendría fabricar para que el importe de la venta de la producción sea
máximo?
SOCIALES II. 2016. RESERVA 2. EJERCICIO 1. OPCION B"
Mates CCSS,2016,Programación Lineal,Reserva 3,Ejercicio 1 Opcion A,"Sea la región factible definida por las siguientes inecuaciones:
x+y<20 x—-y>0 Sx—13y+8<0
a) Represéntela gráficamente y calcule sus vértices.
b) Razone si el punto (3,2.5) está en la región factible.
c) Determine el valor máximo y el mínimo de la función F (x, y)= x —y +6 en esa región y los
puntos en los que se alcanzan.
SOCIALES II. 2016. RESERVA 3. EJERCICIO 1. OPCION A"
Mates CCSS,2016,Programación Lineal,Septiembre,Ejercicio 1 Opcion B,"a) Represente la región definida por las siguientes inecuaciones y determine sus vértices:
2x—-y<—2 4x—2y>—10 Sx—y<4 x>0
b) Calcule los valores extremos de la función F(x,y)=6x-3y, en la región anterior y
determine los puntos en los que se alcanzan.
SOCIALES II. 2016 SEPTIEMBRE EJERCICIO 1. OPCION B"
Mates CCSS,2017,Programación Lineal,Junio,Ejercicio 1 Opción B,"Un distribuidor de software informático tiene en su cartea de cliente tanto a empresas como a
particulares. Ha de conseguir al menos 25 empresas como clientes y el número de clientes
particulares deberá ser como mínimo el doble que el de empresas. Por razones de eficiencia del
servicio postventa, tiene estipulado un límite global de 120 clientes anuales. Cada empresa le
produce 386 € de beneficio, mientras que cada particular le produce 229 €. ¿Qué combinación
de empresas y particulares le proporcionará el máximo beneficio?. ¿A cuánto ascenderá ese
beneficio?.
SOCIALES II. 2017 JUNIO. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2017,Programación Lineal,Reserva 1,Ejercicio 1 Opción A,"Una empresa envasa y comercializa leche entera y leche desnatada. El litro de leche entera
envasado genera un beneficio diario a la empresa de 0.4 € y el de leche desnatada de 0.1 €. La
tecnología de la empresa impone que el número de litros de leche entera que se envasan
diariamente no supere el doble del número de litros de leche desnatada. Además, la cantidad
máxima de leche que se puede envasar diariamente es un total de 3000 litros y solo se dispone
de 1200 litros diarios de leche entera para envasar.
¿Cuánto debe envasar de cada producto para obtener el beneficio máximo? ¿A cuánto
ascendería este beneficio?
SOCIALES II. 2017 RESERVA 1. EJERCICIO 1. OPCIÓN A"
Mates CCSS,2017,Programación Lineal,Reserva 2,Ejercicio 1 Opción B,"Sea el siguiente sistema de inecuaciones:
Xx+2y<11 x>2y-5 3x+y<18
a) Dibuje la región que definen y calcule sus vértices.
b) ¿Pertenece el punto (5.5,2) a la región anterior?
ce) Calcule los puntos de esa región en los que la función F (x, y) =2x +3y alcanza los valores
máximo y mínimo y determine dichos valores.
SOCIALES II. 2017 RESERVA 2. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2017,Programación Lineal,Reserva 3,Ejercicio 1 Opción B,"a) Represente el recinto dado por las siguientes inecuaciones:
Y<X+3 x+5y>23 2x+7y<30 y>0
b) Razone si el punto (5,3) pertenece al recinto anterior.
c) Obtenga los valores mínimo y máximo de la función F (x, y) = x — y en ese recinto,
indicando en qué puntos se alcanzan. ,
SOCIALES II. 2017 RESERVA 3. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2017,Programación Lineal,Reserva 4,Ejercicio 1 Opción A,"Un fabricante de complementos alimenticios elabora dos tipos de bebidas energéticas a partir
de tres componentes: taurina, cafeína y L-carnitina. Un envase del primer tipo de bebida
precisa 30 g de taurina, 40 g de cafeína y 20 g de L-carnitina, mientras que uno del segundo
necesita 40 g de taurina, 30 g de cafeína y 10 g de L-carnitina.
Sabiendo que dispone de 52 kg de taurina, 46 kg de cafeína y 20 kg de L-carnitina, que cada
envase del primer tipo se vende por 1.5 € y cada envase del segundo tipo por 1 €, ¿cuántos
envases de cada tipo de bebida tendría que elaborar para obtener la ganancia máxima? ¿A
cuánto ascendería esta ganancia?
SOCIALES II. 2017 RESERVA 4. EJERCICIO 1. OPCIÓN A"
Mates CCSS,2017,Programación Lineal,Reserva 4,Ejercicio 1 Opción B,"Sea el recinto definido por las siguientes inecuaciones:
y<2x+1 y<13-4x x>4-y
a) Razone si el punto de coordenadas (1.1,2.8) pertenece al recinto.
b) ¿En qué puntos alcanza la función F (x,y)=-3x+1.5y sus valores extremos y cuáles son
Éstos?
€) Razone si existe algún punto del recinto en el que la fqnción F se anule.
SOCIALES II. 2017 RESERVA 4. EJERCICIO 1. OPCIÓN B"
Mates CCSS,2017,Programación Lineal,Septiembre,Ejercicio 1 Opcion B,"a) Represente el recinto definido por las siguientes inecuaciones:
X+y<3 2x+y>4 y»>—1
b) Razone si el punto (2,1) pertenece al recinto anterior.
c) Obtenga los vértices del recinto y los valores mínimo y máximo de la función
F (x, y) =5x +4y en ese recinto, indicando en que puntos se alcanzan.
d) Razona si la función F puede alcanzar el valor 9 en el recinto anterior.
SOCIALES II. 2017 SEPTIEMBRE EJERCICIO 1. OPCION B"
Mates CCSS,2018,Programación Lineal,Junio,Ejercicio 1 Opción A,"a) Plantee, sin resolver, las restricciones de este problema e indique la función a optimizar. “Un
ganadero alimenta a sus ovejas con maíz y pienso. Cada kilogramo de maíz aporta 600 g de
hidratos de carbono y 200 g de proteínas, mientras que cada kilogramo de pienso aporta 300 g
de hidratos de carbono y 600 g de proteínas. Cada oveja necesita diariamente como mínimo
1800 g de hidratos de carbono y 2400 g de proteínas. Si 1 kg de maíz cuesta 0750 euros y 1 kg de
pienso cuesta 025 euros, calcule cuantos kilogramos de cada producto tendría que comprar el
ganadero para alimentar cada día a una oveja con un gasto mínimo.”
b) Represente el recinto limitado por las siguientes restricciones, calculando sus vértices
X>0 ; x<2y+2 ; x+y<S5
Calcule el máximo de F (x, y) = 4x +3y en dicho recinto, así como el punto donde se alcanza.
SOCIALES IT. 2018 JUNIO. EJERCICIO 1 OPCIÓN A"
